,ADD_DATE,APPLIANCES,ART,BEVERAGES,BUILDING MATERIALS,CABINETRY,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,CRANE,DBA_NAME,"DIRT, SAND & GRAVEL",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPING,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PRODUCED WATER,"RCOK, DIRT",RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,"ROCK,SAND,GRAVEL",SAND AND GRAVEL,"SAND,GRAVEL",SEWAGE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS OF TRADE,TREE EQUIPMENT,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WASTE WATER -SERVICE,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
10,08-MAY-02,,,False,,,A,False,False,False,,,ALL ABOUT TRUCKS,,1027011,False,1,ALLABOUTTRUCKS2@GMAIL.COM,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,CLARA J BROWN,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ODENTON,US,MD,P O BOX 356,21113,21-FEB-21,2000,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,MD,False,False,False,False,N,GAMBRILLS,US,MD,783 ANNAPOLIS ROAD,21054,,,2000,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(866) 650-2444,True,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
11,08-MAY-02,,,False,,,C,False,False,False,,,GEORGIA FUNERAL SUPPLY,,1027012,False,2,,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JAMES D HARRILL JR,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GRIFFIN,US,GA,304 SUNSET DRIVE EXTENSION,30223-1056,11-SEP-06,0,,False,,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1,GA,False,False,False,False,N,GRIFFIN,US,GA,304 SUNSET DRIVE EXTENSION,30223-1056,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(770) 228-8508,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10811,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
12,08-MAY-02,,,False,,,C,False,False,False,,,,,1027016,False,1,,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JOE D FROST,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,RUSSEL SPRINGS,US,KY,BOX 516,42642,,0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,KY,False,False,False,False,N,RUSSEL SPRINGS,US,KY,BOX 516,42642,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(270) 866-3923,,,0.0,0.0,0.0,1.0,0.0,0.0,False,False,10812,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
13,08-MAY-02,,,False,,,C,False,False,False,,,ANTONIO ROJAS TRUCKING,True,1027022,False,1,ROJAS.TRUCKING@HOTMAIL.COM,False,(210) 647-8499,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ANTONIO ROJAS GARCIA,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SAN ANTONIO,US,TX,9106 LAGUNA FALLS,78251,11-AUG-22,45000,2022.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,TX,False,False,False,False,N,SAN ANTONIO,US,TX,9106 LAGUNA FALLS,78251,,,45000,2022,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(210) 241-8612,,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,10813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
14,08-MAY-02,,,False,,,A,False,False,False,,,DADSKID TRUCKING,,1027023,False,1,DADSKID@SWBELL.NET,False,,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,GUY VIVION,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ABILENE,US,TX,815 BEECH ST,79601,22-JAN-20,1,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,TX,False,False,False,False,N,ABILENE,US,TX,815 BEECH ST,79601,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(325) 673-3850,,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,10814,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
15,08-MAY-02,,,False,,,A,False,False,False,,,,,1027027,False,3,BEALETC1@GMAIL.COM,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,BEAL ETC CORP,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CEDAR GROVE,US,IN,6004 ENGLISH HILL,47016,28-SEP-22,10000,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2,IN,False,False,False,False,N,CEDAR GROVE,US,IN,6004 ENGLISH HILL,47016,,,10000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(812) 221-0128,,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,10815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
16,08-MAY-02,,,False,,,C,False,False,False,,,TEAM VAN GORDON AUCTIONEERS,,1027036,False,4,,False,(503) 263-7693,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,STEPHEN NEIL VAN GORDON,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,AURORA,US,OR,24621 SO BARLOW RD,97002,08-MAY-02,0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,OR,False,False,False,False,N,AURORA,US,OR,24621 SO BARLOW RD,97002,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(503) 266-1551,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10816,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
17,08-MAY-02,,,False,True,,A,False,False,False,,,R C I CONSTRUCTION,,1027038,False,2,,False,(479) 394-9235,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,RANDY CARTER,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MENA,US,AR,504 N DEQUEEN ST,71953,30-SEP-21,6000,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,AR,False,False,False,False,N,MENA,US,AR,504 N DEQUEEN ST,71953,,,6000,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(479) 394-9227,,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,10817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
18,08-MAY-02,,,False,,,A,False,False,False,,,,,1027039,False,1,,False,(989) 743-8323,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ROBERTS TRANSPORTATION LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CORUNNA,US,MI,5400 E SIX MILE CREEK ROAD,48817,19-DEC-21,10000,2010.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,MI,False,False,False,False,N,CORUNNA,US,MI,5400 E SIX MILE CREEK ROAD,48817,,,10000,2010,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(989) 743-6242,,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,10818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
19,08-MAY-02,,,False,,,A,False,False,False,,,INFRASOURCE,,1027042,False,940,MARIE.BOYLL@MEARS.NET,False,(989) 772-9369,False,,False,False,N,False,1.0,0.0,0.0,0.0,0.0,0.0,False,,INFRASOURCE CONSTRUCTION LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,LENEXA,US,KS,16000 COLLEGE BLVD,66219,10-MAR-22,8804000,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,804,KS,False,False,False,False,N,LENEXA,US,KS,16000 COLLEGE BLVD,66219,,,8804000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,756.0,0.0,(630) 251-1989,,,693.0,171.0,0.0,7.0,6.0,0.0,False,False,10819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
20,08-MAY-02,,,False,,,A,False,False,False,,,,,1027043,False,1,,True,(201) 768-4570,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,CLEATUS FARMS INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NORTHVALE,US,NJ,236 LIVINGSTON STREET,07647,28-SEP-21,15000,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,NJ,False,False,False,False,N,NORTHVALE,US,NJ,236 LIVINGSTON STREET,07647,,,15000,2019,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(201) 768-3099,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10820,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
21,08-MAY-02,,,False,,,A,False,False,False,,,BW TRUCKING,,1027053,False,2, BW@TRITEL.NET,False,(605) 449-4738,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,BRIAN WEBER,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ALEXANDRIA,US,SD,42513 256TH ST,57311-7602,16-FEB-21,60000,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,SD,False,False,False,False,N,ALEXANDRIA,US,SD,42513 256TH ST,57311-7602,,,60000,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(605) 239-4490,,,2.0,0.0,0.0,3.0,0.0,0.0,False,False,10821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
22,08-MAY-02,,,False,,,C,False,False,False,,,,,1027054,False,7,HEATHER@KENNEDYROLLOFF.COM,False,(931) 645-4974,False,True,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,KENNEDY SEPTIC TANK SERVICE INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WOODLAWN,US,TN,3500 DOVER ROAD,37191,17-MAY-21,195256,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,7,TN,False,False,False,False,N,WOODLAWN,US,TN,3500 DOVER ROAD,37191,,,195256,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,(931) 217-1435,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
23,08-MAY-02,,,False,,,C,False,False,False,,,,,1027056,False,2,BRUCECOLEMAN@MSN.COM,False,(505) 632-6722,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ENERGY RESOURCES TRUCKING LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BLOOMFIELD,US,NM,P O  BOX 1027,87413,08-SEP-08,150000,2007.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2,NM,False,False,False,False,N,BLOOMFIELD,US,NM,7 CR 5016,87413,True,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(505) 632-1381,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10823,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
24,08-MAY-02,,,False,,,C,False,False,False,,,,,1027059,False,2,SWOLF_WF@HOTMAIL.COM,False,(432) 965-3324,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,WOLF DIRT CONTRACTORS INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COAHOMA,US,TX,15002 NCR 53,79511,18-MAR-10,130000,2003.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,TX,False,False,False,False,N,COAHOMA,US,TX,15002 NCR 53,79511,,,0,0,False,,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(432) 270-8564,,,3.0,0.0,0.0,0.0,0.0,0.0,False,False,10824,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
